timestamp,purity,quantityTonnes,distanceKm,demandIndex,supplyIndex,auctionAveragePrice,intendedUse,pricePerTonne,provenance
2026-09-18 14:00:00,69.63,200,21.4,21.6,34.6,2433.63,FOOD_BEVERAGE,2256.45,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-19 08:00:00,95.08,300,308.9,43.7,57.9,2639.57,GREENHOUSE,2812.96,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-20 05:00:00,97.2,200,92.8,24.3,77.7,2610.84,GREENHOUSE,2745.27,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-20 20:00:00,82.0,50,199.5,77.5,24.6,2327.25,FOOD_BEVERAGE,2578.83,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-21 15:00:00,86.16,200,23.3,72.7,63.3,2343.4,GREENHOUSE,2485.67,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-22 09:00:00,91.69,200,236.7,44.9,28.9,2368.77,CONSTRUCTION,2769.52,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-23 00:00:00,71.1,200,119.8,70.7,22.7,2446.68,FOOD_BEVERAGE,2415.18,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-23 21:00:00,82.54,200,315.3,49.7,24.0,2340.6,CHEMICAL_FEEDSTOCK,2547.65,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-24 13:00:00,78.91,300,312.0,76.7,82.6,2211.79,CHEMICAL_FEEDSTOCK,2352.39,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-25 11:00:00,70.11,150,120.6,54.1,28.8,2727.64,CHEMICAL_FEEDSTOCK,2515.43,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-26 00:00:00,77.83,25,316.3,50.9,23.4,2779.37,CONSTRUCTION,2549.3,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-26 20:00:00,67.38,100,348.7,90.1,52.8,2404.94,CHEMICAL_FEEDSTOCK,2476.23,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-27 12:00:00,65.9,25,290.6,38.8,83.3,2403.1,OTHER,2350.36,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-28 11:00:00,69.72,100,297.3,29.0,39.7,2204.26,CHEMICAL_FEEDSTOCK,2440.09,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-29 03:00:00,98.61,100,94.7,63.8,51.6,2608.15,SYNFUEL,2977.62,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-09-29 21:00:00,84.18,25,206.1,92.7,23.0,2695.26,CONSTRUCTION,2614.35,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
